Target	 Date	 X (au)	 Y (au)	 Z (au)	 Xp (au/day)	 Yp (au/day)	 Zp (au/day)	 Observer distance (au)
Jupiter	   2006-01-20T00:00:00.00	-4.4018948737	-3.1903296603	0.1117463072	0.0043380512	-0.0057601861	-7.31608464E-05	5.4375885333
Jupiter	   2006-01-21T00:00:00.00	-4.3975527681	-3.1960869067	0.1116730434	0.0043461588	-0.0057543048	-7.33667055E-05	5.4374546188
Jupiter	   2006-01-22T00:00:00.00	-4.3932025585	-3.2018382662	0.1115995738	0.0043542591	-0.0057484124	-7.35724452E-05	5.4373202469
Jupiter	   2006-01-23T00:00:00.00	-4.3888442524	-3.2075837279	0.1115258986	0.0043623519	-0.005742509	-7.3778065E-05	5.4371854179
Jupiter	   2006-01-24T00:00:00.00	-4.3844778571	-3.2133232806	0.1114520177	0.0043704374	-0.0057365946	-7.39835646E-05	5.4370501319
Jupiter	   2006-01-25T00:00:00.00	-4.38010338	-3.2190569134	0.1113779315	0.0043785154	-0.0057306691	-7.41889435E-05	5.4369143891
Jupiter	   2006-01-26T00:00:00.00	-4.3757208287	-3.2247846151	0.1113036399	0.004386586	-0.0057247325	-7.43942013E-05	5.4367781897
Jupiter	   2006-01-27T00:00:00.00	-4.3713302104	-3.2305063748	0.1112291431	0.0043946492	-0.005718785	-7.45993378E-05	5.4366415339
Jupiter	   2006-01-28T00:00:00.00	-4.3669315328	-3.2362221813	0.1111544412	0.0044027049	-0.0057128264	-7.48043525E-05	5.4365044219
Jupiter	   2006-01-29T00:00:00.00	-4.3625248032	-3.2419320238	0.1110795344	0.0044107531	-0.0057068568	-7.5009245E-05	5.4363668537
Jupiter	   2006-01-30T00:00:00.00	-4.3581100291	-3.2476358912	0.1110044228	0.0044187938	-0.0057008761	-0.000075214	5.4362288297
Jupiter	   2006-01-31T00:00:00.00	-4.3536872181	-3.2533337724	0.1109291064	0.004426827	-0.0056948845	-7.54186621E-05	5.4360903501
Jupiter	   2006-02-01T00:00:00.00	-4.3492563776	-3.2590256565	0.1108535855	0.0044348527	-0.0056888819	-7.56231861E-05	5.4359514149
Jupiter	   2006-02-02T00:00:00.00	-4.3448175153	-3.2647115325	0.1107778601	0.0044428708	-0.0056828683	-7.58275865E-05	5.4358120245
Jupiter	   2006-02-03T00:00:00.00	-4.3403706386	-3.2703913895	0.1107019304	0.0044508814	-0.0056768437	-7.60318632E-05	5.435672179
Jupiter	   2006-02-04T00:00:00.00	-4.3359157551	-3.2760652163	0.1106257964	0.0044588844	-0.0056708082	-0.000076236	5.4355318786
Jupiter	   2006-02-05T00:00:00.00	-4.3314528724	-3.2817330022	0.1105494584	0.0044668798	-0.0056647617	-0.00007644	5.4353911236
Jupiter	   2006-02-06T00:00:00.00	-4.3269819981	-3.287394736	0.1104729164	0.0044748676	-0.0056587042	-7.6643948E-05	5.435249914
Jupiter	   2006-02-07T00:00:00.00	-4.3225031398	-3.293050407	0.1103961705	0.0044828477	-0.0056526359	-7.68477272E-05	5.4351082502
Jupiter	   2006-02-08T00:00:00.00	-4.3180163052	-3.2987000041	0.110319221	0.0044908203	-0.0056465566	-7.70513817E-05	5.4349661323
Jupiter	   2006-02-09T00:00:00.00	-4.3135215018	-3.3043435165	0.1102420678	0.0044987852	-0.0056404663	-7.72549115E-05	5.4348235606
Jupiter	   2006-02-10T00:00:00.00	-4.3090187373	-3.3099809331	0.1101647112	0.0045067424	-0.0056343652	-7.74583164E-05	5.4346805352
Jupiter	   2006-02-11T00:00:00.00	-4.3045080195	-3.3156122432	0.1100871512	0.004514692	-0.0056282532	-7.76615967E-05	5.4345370565
Jupiter	   2006-02-12T00:00:00.00	-4.2999893559	-3.3212374359	0.110009388	0.0045226339	-0.0056221303	-7.78647523E-05	5.4343931245
Jupiter	   2006-02-13T00:00:00.00	-4.2954627542	-3.3268565002	0.1099314218	0.0045305681	-0.0056159965	-7.80677835E-05	5.4342487395
Jupiter	   2006-02-14T00:00:00.00	-4.2909282223	-3.3324694252	0.1098532525	0.0045384946	-0.0056098518	-7.82706904E-05	5.4341039018
Jupiter	   2006-02-15T00:00:00.00	-4.2863857677	-3.3380762002	0.1097748804	0.0045464133	-0.0056036963	-7.84734733E-05	5.4339586116
Jupiter	   2006-02-16T00:00:00.00	-4.2818353982	-3.3436768143	0.1096963056	0.0045543244	-0.00559753	-7.86761323E-05	5.433812869
Jupiter	   2006-02-17T00:00:00.00	-4.2772771216	-3.3492712565	0.1096175282	0.0045622277	-0.0055913528	-7.88786677E-05	5.4336666743
Jupiter	   2006-02-18T00:00:00.00	-4.2727109455	-3.3548595162	0.1095385483	0.0045701232	-0.0055851648	-7.90810796E-05	5.4335200276
Jupiter	   2006-02-19T00:00:00.00	-4.2681368777	-3.3604415825	0.1094593661	0.004578011	-0.0055789659	-7.9283368E-05	5.4333729293
Jupiter	   2006-02-20T00:00:00.00	-4.263554926	-3.3660174445	0.1093799816	0.0045858911	-0.0055727562	-7.94855328E-05	5.4332253795
Jupiter	   2006-02-21T00:00:00.00	-4.2589650982	-3.3715870914	0.1093003951	0.0045937633	-0.0055665358	-7.96875739E-05	5.4330773783
Jupiter	   2006-02-22T00:00:00.00	-4.254367402	-3.3771505124	0.1092206065	0.0046016278	-0.0055603045	-7.98894906E-05	5.432928926
Jupiter	   2006-02-23T00:00:00.00	-4.2497618452	-3.3827076967	0.1091406161	0.0046094845	-0.0055540623	-8.00912825E-05	5.4327800228
Jupiter	   2006-02-24T00:00:00.00	-4.2451484356	-3.3882586334	0.109060424	0.0046173334	-0.0055478094	-8.02929486E-05	5.4326306688
Jupiter	   2006-02-25T00:00:00.00	-4.240527181	-3.3938033119	0.1089800303	0.0046251745	-0.0055415456	-8.04944881E-05	5.4324808641
Jupiter	   2006-02-26T00:00:00.00	-4.2358980892	-3.3993417211	0.1088994351	0.0046330077	-0.0055352711	-8.06958997E-05	5.4323306091
Jupiter	   2006-02-27T00:00:00.00	-4.2312611682	-3.4048738504	0.1088186385	0.0046408331	-0.0055289857	-8.08971821E-05	5.4321799037
Jupiter	   2006-02-28T00:00:00.00	-4.2266164256	-3.4103996889	0.1087376407	0.0046486506	-0.0055226895	-8.10983342E-05	5.4320287483
Jupiter	   2006-03-01T00:00:00.00	-4.2219638696	-3.4159192258	0.1086564419	0.0046564602	-0.0055163825	-8.12993545E-05	5.4318771429
Jupiter	   2006-03-02T00:00:00.00	-4.2173035078	-3.4214324502	0.1085750421	0.004664262	-0.0055100646	-8.15002418E-05	5.4317250877
Jupiter	   2006-03-03T00:00:00.00	-4.2126353483	-3.4269393515	0.1084934414	0.0046720557	-0.005503736	-0.000081701	5.4315725829
Jupiter	   2006-03-04T00:00:00.00	-4.207959399	-3.4324399187	0.1084116401	0.0046798416	-0.0054973966	-8.19016126E-05	5.4314196287
Jupiter	   2006-03-05T00:00:00.00	-4.2032756678	-3.4379341411	0.1083296383	0.0046876194	-0.0054910464	-8.21020938E-05	5.4312662252
Jupiter	   2006-03-06T00:00:00.00	-4.1985841628	-3.4434220078	0.108247436	0.0046953893	-0.0054846854	-8.23024377E-05	5.4311123726
Jupiter	   2006-03-07T00:00:00.00	-4.1938848919	-3.4489035082	0.1081650334	0.0047031511	-0.0054783136	-8.25026434E-05	5.4309580711
Jupiter	   2006-03-08T00:00:00.00	-4.1891778632	-3.4543786315	0.1080824307	0.0047109049	-0.0054719311	-8.27027101E-05	5.430803321
Jupiter	   2006-03-09T00:00:00.00	-4.1844630847	-3.4598473668	0.1079996281	0.0047186507	-0.0054655378	-8.29026373E-05	5.4306481223
Jupiter	   2006-03-10T00:00:00.00	-4.1797405645	-3.4653097034	0.1079166255	0.0047263884	-0.0054591337	-8.31024244E-05	5.4304924754
Jupiter	   2006-03-11T00:00:00.00	-4.1750103107	-3.4707656307	0.1078334233	0.004734118	-0.005452719	-8.33020708E-05	5.4303363804
Jupiter	   2006-03-12T00:00:00.00	-4.1702723313	-3.4762151378	0.1077500214	0.0047418395	-0.0054462935	-8.35015761E-05	5.4301798376
Jupiter	   2006-03-13T00:00:00.00	-4.1655266344	-3.4816582141	0.1076664202	0.0047495528	-0.0054398573	-8.370094E-05	5.4300228471
Jupiter	   2006-03-14T00:00:00.00	-4.1607732283	-3.4870948488	0.1075826196	0.004757258	-0.0054334104	-8.3900162E-05	5.4298654092
Jupiter	   2006-03-15T00:00:00.00	-4.156012121	-3.4925250313	0.1074986199	0.0047649551	-0.0054269528	-8.40992419E-05	5.4297075242
Jupiter	   2006-03-16T00:00:00.00	-4.1512433208	-3.4979487509	0.1074144212	0.004772644	-0.0054204846	-8.42981793E-05	5.4295491922
Jupiter	   2006-03-17T00:00:00.00	-4.1464668358	-3.5033659969	0.1073300236	0.0047803247	-0.0054140056	-0.000084497	5.4293904135
Jupiter	   2006-03-18T00:00:00.00	-4.1416826741	-3.5087767586	0.1072454273	0.0047879972	-0.0054075161	-8.46956254E-05	5.4292311884
Jupiter	   2006-03-19T00:00:00.00	-4.1368908441	-3.5141810255	0.1071606324	0.0047956615	-0.0054010158	-8.48941335E-05	5.429071517
Jupiter	   2006-03-20T00:00:00.00	-4.1320913539	-3.5195787868	0.107075639	0.0048033175	-0.005394505	-8.50924979E-05	5.4289113997
Jupiter	   2006-03-21T00:00:00.00	-4.1272842118	-3.5249700319	0.1069904474	0.0048109653	-0.0053879835	-8.52907184E-05	5.4287508367
Jupiter	   2006-03-22T00:00:00.00	-4.1224694261	-3.5303547502	0.1069050576	0.0048186048	-0.0053814514	-8.54887947E-05	5.4285898282
Jupiter	   2006-03-23T00:00:00.00	-4.117647005	-3.5357329312	0.1068194699	0.0048262361	-0.0053749087	-8.56867264E-05	5.4284283745
Jupiter	   2006-03-24T00:00:00.00	-4.1128169567	-3.5411045641	0.1067336842	0.004833859	-0.0053683554	-8.58845134E-05	5.4282664759
Jupiter	   2006-03-25T00:00:00.00	-4.1079792897	-3.5464696385	0.1066477009	0.0048414737	-0.0053617916	-8.60821552E-05	5.4281041325
Jupiter	   2006-03-26T00:00:00.00	-4.1031340122	-3.5518281438	0.10656152	0.00484908	-0.0053552171	-8.62796516E-05	5.4279413448
Jupiter	   2006-03-27T00:00:00.00	-4.0982811325	-3.5571800693	0.1064751416	0.004856678	-0.0053486322	-0.000086477	5.4277781128
Jupiter	   2006-03-28T00:00:00.00	-4.0934206591	-3.5625254046	0.106388566	0.0048642676	-0.0053420366	-8.66742071E-05	5.427614437
Jupiter	   2006-03-29T00:00:00.00	-4.0885526001	-3.567864139	0.1063017933	0.0048718488	-0.0053354305	-8.68712656E-05	5.4274503176
Jupiter	   2006-03-30T00:00:00.00	-4.0836769642	-3.5731962621	0.1062148235	0.0048794217	-0.0053288139	-8.70681774E-05	5.4272857548
Jupiter	   2006-03-31T00:00:00.00	-4.0787937595	-3.5785217634	0.106127657	0.0048869862	-0.0053221868	-8.72649423E-05	5.4271207489
Jupiter	   2006-04-01T00:00:00.00	-4.0739029946	-3.5838406322	0.1060402937	0.0048945423	-0.0053155492	-8.74615599E-05	5.4269553002
Jupiter	   2006-04-02T00:00:00.00	-4.0690046778	-3.5891528582	0.1059527339	0.0049020899	-0.005308901	-0.000087658	5.426789409
Jupiter	   2006-04-03T00:00:00.00	-4.0640988176	-3.5944584308	0.1058649777	0.0049096291	-0.0053022424	-8.78543521E-05	5.4266230755
Jupiter	   2006-04-04T00:00:00.00	-4.0591854225	-3.5997573395	0.1057770252	0.0049171598	-0.0052955733	-8.8050526E-05	5.4264563001
Jupiter	   2006-04-05T00:00:00.00	-4.0542645008	-3.6050495739	0.1056888767	0.0049246821	-0.0052888937	-8.82465514E-05	5.4262890829
Jupiter	   2006-04-06T00:00:00.00	-4.0493360611	-3.6103351235	0.1056005322	0.0049321959	-0.0052822037	-8.8442428E-05	5.4261214244
Jupiter	   2006-04-07T00:00:00.00	-4.0444001118	-3.6156139779	0.1055119919	0.0049397012	-0.0052755033	-8.86381553E-05	5.4259533247
Jupiter	   2006-04-08T00:00:00.00	-4.0394566615	-3.6208861266	0.1054232559	0.004947198	-0.0052687923	-8.88337331E-05	5.4257847842
Jupiter	   2006-04-09T00:00:00.00	-4.0345057187	-3.6261515591	0.1053343245	0.0049546863	-0.005262071	-8.9029161E-05	5.4256158031
Jupiter	   2006-04-10T00:00:00.00	-4.0295472918	-3.6314102651	0.1052451977	0.004962166	-0.0052553393	-8.92244386E-05	5.4254463818
Jupiter	   2006-04-11T00:00:00.00	-4.0245813896	-3.6366622341	0.1051558756	0.0049696371	-0.0052485971	-8.94195658E-05	5.4252765206
Jupiter	   2006-04-12T00:00:00.00	-4.0196080204	-3.6419074558	0.1050663586	0.0049770997	-0.0052418445	-8.9614542E-05	5.4251062196
Jupiter	   2006-04-13T00:00:00.00	-4.014627193	-3.6471459198	0.1049766466	0.0049845537	-0.0052350816	-8.98093671E-05	5.4249354793
Jupiter	   2006-04-14T00:00:00.00	-4.0096389158	-3.6523776156	0.1048867399	0.0049919992	-0.0052283083	-0.000090004	5.4247643
Jupiter	   2006-04-15T00:00:00.00	-4.0046431975	-3.6576025329	0.1047966386	0.004999436	-0.0052215246	-9.01985622E-05	5.4245926818
Jupiter	   2006-04-16T00:00:00.00	-3.9996400468	-3.6628206614	0.1047063428	0.0050068641	-0.0052147306	-9.03929315E-05	5.4244206252
Jupiter	   2006-04-17T00:00:00.00	-3.9946294722	-3.6680319906	0.1046158528	0.0050142837	-0.0052079262	-9.05871483E-05	5.4242481305
Jupiter	   2006-04-18T00:00:00.00	-3.9896114823	-3.6732365104	0.1045251686	0.0050216945	-0.0052011115	-9.07812122E-05	5.4240751978
Jupiter	   2006-04-19T00:00:00.00	-3.984586086	-3.6784342102	0.1044342904	0.0050290968	-0.0051942865	-9.09751228E-05	5.4239018277
Jupiter	   2006-04-20T00:00:00.00	-3.9795532917	-3.6836250799	0.1043432184	0.0050364903	-0.0051874511	-9.11688799E-05	5.4237280203
Jupiter	   2006-04-21T00:00:00.00	-3.9745131083	-3.688809109	0.1042519527	0.0050438751	-0.0051806055	-9.13624831E-05	5.423553776
Jupiter	   2006-04-22T00:00:00.00	-3.9694655444	-3.6939862874	0.1041604935	0.0050512512	-0.0051737496	-9.1555932E-05	5.423379095
Jupiter	   2006-04-23T00:00:00.00	-3.9644106088	-3.6991566047	0.1040688409	0.0050586186	-0.0051668833	-9.17492265E-05	5.4232039778
Jupiter	   2006-04-24T00:00:00.00	-3.9593483101	-3.7043200507	0.1039769951	0.0050659773	-0.0051600069	-9.19423661E-05	5.4230284246
Jupiter	   2006-04-25T00:00:00.00	-3.9542786571	-3.709476615	0.1038849562	0.0050733272	-0.0051531201	-9.21353505E-05	5.4228524358
Jupiter	   2006-04-26T00:00:00.00	-3.9492016587	-3.7146262875	0.1037927244	0.0050806683	-0.0051462231	-9.23281795E-05	5.4226760116
Jupiter	   2006-04-27T00:00:00.00	-3.9441173235	-3.7197690579	0.1037002999	0.0050880006	-0.0051393159	-9.25208527E-05	5.4224991524
Jupiter	   2006-04-28T00:00:00.00	-3.9390256604	-3.724904916	0.1036076828	0.0050953242	-0.0051323985	-9.271337E-05	5.4223218586
Jupiter	   2006-04-29T00:00:00.00	-3.9339266781	-3.7300338515	0.1035148732	0.0051026389	-0.0051254708	-9.2905731E-05	5.4221441304
Jupiter	   2006-04-30T00:00:00.00	-3.9288203855	-3.7351558543	0.1034218713	0.0051099448	-0.005118533	-9.30979355E-05	5.4219659682
Jupiter	   2006-05-01T00:00:00.00	-3.9237067914	-3.7402709141	0.1033286774	0.0051172419	-0.005111585	-0.00009329	5.4217873724
Jupiter	   2006-05-02T00:00:00.00	-3.9185859047	-3.7453790208	0.1032352914	0.0051245301	-0.0051046267	-9.34818741E-05	5.4216083432
Jupiter	   2006-05-03T00:00:00.00	-3.9134577342	-3.7504801642	0.1031417137	0.0051318095	-0.0050976584	-9.36736078E-05	5.4214288811
Jupiter	   2006-05-04T00:00:00.00	-3.9083222887	-3.7555743342	0.1030479443	0.0051390799	-0.0050906799	-9.38651844E-05	5.4212489863
Jupiter	   2006-05-05T00:00:00.00	-3.9031795773	-3.7606615205	0.1029539834	0.0051463415	-0.0050836912	-9.40566037E-05	5.4210686592
Jupiter	   2006-05-06T00:00:00.00	-3.8980296087	-3.7657417132	0.1028598311	0.0051535942	-0.0050766924	-9.42478656E-05	5.4208879001
Jupiter	   2006-05-07T00:00:00.00	-3.8928723919	-3.770814902	0.1027654877	0.0051608379	-0.0050696835	-0.000094439	5.4207067095
Jupiter	   2006-05-08T00:00:00.00	-3.8877079358	-3.7758810768	0.1026709532	0.0051680727	-0.0050626645	-9.46299175E-05	5.4205250876
Jupiter	   2006-05-09T00:00:00.00	-3.8825362494	-3.7809402277	0.1025762279	0.0051752986	-0.0050556354	-9.48207077E-05	5.4203430349
Jupiter	   2006-05-10T00:00:00.00	-3.8773573416	-3.7859923444	0.1024813119	0.0051825155	-0.0050485963	-9.50113408E-05	5.4201605516
Jupiter	   2006-05-11T00:00:00.00	-3.8721712213	-3.7910374169	0.1023862053	0.0051897235	-0.0050415471	-9.52018172E-05	5.4199776382
Jupiter	   2006-05-12T00:00:00.00	-3.8669778976	-3.7960754352	0.1022909083	0.0051969225	-0.0050344878	-9.5392137E-05	5.419794295
Jupiter	   2006-05-13T00:00:00.00	-3.8617773793	-3.8011063893	0.1021954211	0.0052041125	-0.0050274186	-9.55823007E-05	5.4196105223
Jupiter	   2006-05-14T00:00:00.00	-3.8565696755	-3.806130269	0.1020997437	0.0052112935	-0.0050203393	-9.57723084E-05	5.4194263206
Jupiter	   2006-05-15T00:00:00.00	-3.8513547952	-3.8111470645	0.1020038765	0.0052184656	-0.00501325	-9.59621606E-05	5.4192416902
Jupiter	   2006-05-16T00:00:00.00	-3.8461327474	-3.8161567657	0.1019078195	0.0052256286	-0.0050061507	-9.61518576E-05	5.4190566314
Jupiter	   2006-05-17T00:00:00.00	-3.840903541	-3.8211593625	0.1018115728	0.0052327826	-0.0049990414	-9.63413995E-05	5.4188711446
Jupiter	   2006-05-18T00:00:00.00	-3.8356671852	-3.8261548451	0.1017151367	0.0052399276	-0.0049919221	-9.65307866E-05	5.4186852302
Jupiter	   2006-05-19T00:00:00.00	-3.8304236889	-3.8311432035	0.1016185113	0.0052470636	-0.0049847929	-0.00009672	5.4184988884
Jupiter	   2006-05-20T00:00:00.00	-3.8251730611	-3.8361244277	0.1015216967	0.0052541905	-0.0049776537	-9.69090963E-05	5.4183121197
Jupiter	   2006-05-21T00:00:00.00	-3.8199153108	-3.8410985076	0.1014246932	0.0052613084	-0.0049705046	-0.000097098	5.4181249243
Jupiter	   2006-05-22T00:00:00.00	-3.8146504472	-3.8460654335	0.1013275007	0.0052684173	-0.0049633455	-9.72867845E-05	5.4179373026
Jupiter	   2006-05-23T00:00:00.00	-3.8093784792	-3.8510251952	0.1012301196	0.0052755171	-0.0049561764	-9.74753942E-05	5.4177492549
Jupiter	   2006-05-24T00:00:00.00	-3.804099416	-3.8559777829	0.10113255	0.0052826079	-0.0049489974	-9.76638466E-05	5.4175607816
Jupiter	   2006-05-25T00:00:00.00	-3.7988132666	-3.8609231866	0.101034792	0.0052896895	-0.0049418084	-9.78521405E-05	5.4173718828
Jupiter	   2006-05-26T00:00:00.00	-3.79352004	-3.8658613964	0.1009368458	0.0052967621	-0.0049346095	-9.80402748E-05	5.4171825589
Jupiter	   2006-05-27T00:00:00.00	-3.7882197454	-3.8707924022	0.1008387115	0.0053038255	-0.0049274006	-9.82282484E-05	5.4169928103
Jupiter	   2006-05-28T00:00:00.00	-3.7829123919	-3.8757161943	0.1007403893	0.0053108799	-0.0049201818	-9.84160601E-05	5.4168026371
Jupiter	   2006-05-29T00:00:00.00	-3.7775979887	-3.8806327625	0.1006418794	0.0053179251	-0.004912953	-9.86037086E-05	5.4166120398
Jupiter	   2006-05-30T00:00:00.00	-3.7722765449	-3.885542097	0.100543182	0.0053249611	-0.0049057144	-9.8791193E-05	5.4164210186
Jupiter	   2006-05-31T00:00:00.00	-3.7669480696	-3.890444188	0.1004442971	0.0053319879	-0.0048984658	-9.89785121E-05	5.4162295738
Jupiter	   2006-06-01T00:00:00.00	-3.7616125721	-3.8953390253	0.100345225	0.0053390055	-0.0048912073	-9.91656651E-05	5.4160377057
Jupiter	   2006-06-02T00:00:00.00	-3.7562700616	-3.9002265992	0.1002459658	0.005346014	-0.0048839389	-9.93526511E-05	5.4158454146
Jupiter	   2006-06-03T00:00:00.00	-3.7509205473	-3.9051068998	0.1001465198	0.0053530131	-0.0048766606	-9.95394695E-05	5.4156527009
Jupiter	   2006-06-04T00:00:00.00	-3.7455640384	-3.9099799171	0.100046887	0.005360003	-0.0048693724	-9.97261196E-05	5.4154595648
Jupiter	   2006-06-05T00:00:00.00	-3.7402005443	-3.9148456413	0.0999470676	0.0053669837	-0.0048620744	-9.99126009E-05	5.4152660067
Jupiter	   2006-06-06T00:00:00.00	-3.7348300742	-3.9197040626	0.0998470618	0.005373955	-0.0048547665	-0.0001000989	5.4150720269
Jupiter	   2006-06-07T00:00:00.00	-3.7294526373	-3.924555171	0.0997468698	0.0053809171	-0.0048474488	-0.0001002851	5.4148776258
Jupiter	   2006-06-08T00:00:00.00	-3.7240682431	-3.9293989568	0.0996464918	0.0053878698	-0.0048401212	-0.000100471	5.4146828037
Jupiter	   2006-06-09T00:00:00.00	-3.7186769007	-3.9342354102	0.0995459278	0.0053948133	-0.0048327838	-0.0001006568	5.4144875608
Jupiter	   2006-06-10T00:00:00.00	-3.7132786197	-3.9390645212	0.0994451782	0.0054017473	-0.0048254366	-0.0001008425	5.4142918977
Jupiter	   2006-06-11T00:00:00.00	-3.7078734092	-3.9438862802	0.0993442429	0.005408672	-0.0048180797	-0.0001010279	5.4140958145
Jupiter	   2006-06-12T00:00:00.00	-3.7024612788	-3.9487006773	0.0992431224	0.0054155873	-0.0048107129	-0.0001012132	5.4138993117
Jupiter	   2006-06-13T00:00:00.00	-3.6970422377	-3.9535077028	0.0991418166	0.0054224933	-0.0048033364	-0.0001013983	5.4137023895
Jupiter	   2006-06-14T00:00:00.00	-3.6916162953	-3.9583073468	0.0990403258	0.0054293898	-0.0047959501	-0.0001015833	5.4135050485
Jupiter	   2006-06-15T00:00:00.00	-3.6861834611	-3.9630995998	0.0989386501	0.005436277	-0.0047885541	-0.0001017681	5.4133072888
Jupiter	   2006-06-16T00:00:00.00	-3.6807437445	-3.9678844518	0.0988367897	0.0054431547	-0.0047811484	-0.0001019527	5.4131091109
Jupiter	   2006-06-17T00:00:00.00	-3.6752971549	-3.9726618932	0.0987347448	0.0054500229	-0.0047737329	-0.0001021371	5.4129105151
Jupiter	   2006-06-18T00:00:00.00	-3.6698437018	-3.9774319143	0.0986325156	0.0054568818	-0.0047663077	-0.0001023214	5.4127115018
Jupiter	   2006-06-19T00:00:00.00	-3.6643833946	-3.9821945054	0.0985301022	0.0054637311	-0.0047588728	-0.0001025054	5.4125120714
Jupiter	   2006-06-20T00:00:00.00	-3.6589162427	-3.9869496568	0.0984275047	0.005470571	-0.0047514283	-0.0001026894	5.4123122241
Jupiter	   2006-06-21T00:00:00.00	-3.6534422557	-3.9916973588	0.0983247235	0.0054774014	-0.0047439741	-0.0001028731	5.4121119603
Jupiter	   2006-06-22T00:00:00.00	-3.6479614431	-3.9964376017	0.0982217586	0.0054842223	-0.0047365102	-0.0001030567	5.4119112805
Jupiter	   2006-06-23T00:00:00.00	-3.6424738143	-4.0011703759	0.0981186102	0.0054910337	-0.0047290366	-0.0001032401	5.411710185
Jupiter	   2006-06-24T00:00:00.00	-3.6369793789	-4.0058956717	0.0980152785	0.0054978356	-0.0047215534	-0.0001034233	5.4115086741
Jupiter	   2006-06-25T00:00:00.00	-3.6314781464	-4.0106134795	0.0979117637	0.0055046279	-0.0047140606	-0.0001036063	5.4113067482
Jupiter	   2006-06-26T00:00:00.00	-3.6259701263	-4.0153237897	0.0978080659	0.0055114107	-0.0047065582	-0.0001037892	5.4111044076
Jupiter	   2006-06-27T00:00:00.00	-3.6204553282	-4.0200265927	0.0977041853	0.0055181839	-0.0046990461	-0.0001039719	5.4109016528
Jupiter	   2006-06-28T00:00:00.00	-3.6149337616	-4.0247218788	0.0976001221	0.0055249476	-0.0046915245	-0.0001041545	5.4106984841
Jupiter	   2006-06-29T00:00:00.00	-3.6094054362	-4.0294096384	0.0974958764	0.0055317016	-0.0046839933	-0.0001043368	5.4104949019
Jupiter	   2006-06-30T00:00:00.00	-3.6038703615	-4.0340898621	0.0973914485	0.0055384461	-0.0046764524	-0.000104519	5.4102909064
Jupiter	   2006-07-01T00:00:00.00	-3.5983285472	-4.0387625401	0.0972868385	0.005545181	-0.0046689021	-0.000104701	5.4100864982
Jupiter	   2006-07-02T00:00:00.00	-3.5927800027	-4.043427663	0.0971820466	0.0055519063	-0.0046613421	-0.0001048828	5.4098816775
Jupiter	   2006-07-03T00:00:00.00	-3.5872247379	-4.0480852212	0.0970770729	0.0055586219	-0.0046537727	-0.0001050645	5.4096764447
Jupiter	   2006-07-04T00:00:00.00	-3.5816627622	-4.0527352052	0.0969719177	0.0055653278	-0.0046461937	-0.000105246	5.4094708002
Jupiter	   2006-07-05T00:00:00.00	-3.5760940854	-4.0573776054	0.096866581	0.0055720242	-0.0046386051	-0.0001054273	5.4092647444
Jupiter	   2006-07-06T00:00:00.00	-3.5705187171	-4.0620124123	0.0967610632	0.0055787108	-0.0046310071	-0.0001056084	5.4090582776
Jupiter	   2006-07-07T00:00:00.00	-3.564936667	-4.0666396164	0.0966553643	0.0055853878	-0.0046233995	-0.0001057893	5.4088514001
Jupiter	   2006-07-08T00:00:00.00	-3.5593479448	-4.0712592081	0.0965494846	0.0055920551	-0.0046157825	-0.0001059701	5.4086441124
Jupiter	   2006-07-09T00:00:00.00	-3.5537525601	-4.0758711781	0.0964434242	0.0055987126	-0.0046081559	-0.0001061507	5.4084364148
Jupiter	   2006-07-10T00:00:00.00	-3.5481505227	-4.0804755169	0.0963371832	0.0056053605	-0.0046005199	-0.0001063311	5.4082283077
Jupiter	   2006-07-11T00:00:00.00	-3.5425418424	-4.0850722149	0.0962307619	0.0056119986	-0.0045928745	-0.0001065114	5.4080197915
Jupiter	   2006-07-12T00:00:00.00	-3.5369265288	-4.0896612627	0.0961241605	0.005618627	-0.0045852196	-0.0001066914	5.4078108665
Jupiter	   2006-07-13T00:00:00.00	-3.5313045916	-4.0942426508	0.0960173791	0.0056252456	-0.0045775552	-0.0001068713	5.407601533
Jupiter	   2006-07-14T00:00:00.00	-3.5256760408	-4.0988163699	0.0959104179	0.0056318545	-0.0045698814	-0.000107051	5.4073917915
Jupiter	   2006-07-15T00:00:00.00	-3.520040886	-4.1033824105	0.0958032771	0.0056384535	-0.0045621982	-0.0001072306	5.4071816424
Jupiter	   2006-07-16T00:00:00.00	-3.514399137	-4.1079407631	0.0956959569	0.0056450428	-0.0045545056	-0.0001074099	5.4069710859
Jupiter	   2006-07-17T00:00:00.00	-3.5087508036	-4.1124914185	0.0955884574	0.0056516223	-0.0045468035	-0.0001075891	5.4067601225
Jupiter	   2006-07-18T00:00:00.00	-3.5030958957	-4.1170343671	0.0954807788	0.005658192	-0.0045390921	-0.0001077681	5.4065487525
Jupiter	   2006-07-19T00:00:00.00	-3.497434423	-4.1215695996	0.0953729213	0.0056647518	-0.0045313713	-0.0001079469	5.4063369763
Jupiter	   2006-07-20T00:00:00.00	-3.4917663954	-4.1260971066	0.0952648851	0.0056713018	-0.0045236412	-0.0001081255	5.4061247943
Jupiter	   2006-07-21T00:00:00.00	-3.4860918227	-4.1306168788	0.0951566704	0.0056778419	-0.0045159016	-0.000108304	5.4059122068
